nombre,Fecha,data
x1,25/04/2012,2.56
x1,26/04/2012,3.54
x1,27/04/2012,2.37
x1,28/04/2012,3.05
x1,29/04/2012,4.4
x1,30/04/2012,5.34
x1,01/05/2012,3.44
x1,02/05/2012,-3.21
x1,03/05/2012,0.86
x1,04/05/2012,10.58
x1,05/05/2012,0.92
x1,06/05/2012,5.82
x1,07/05/2012,4.46
x1,08/05/2012,7.15
x1,09/05/2012,7.72
x1,10/05/2012,1.56
x1,11/05/2012,4.03
x1,12/05/2012,6.14
x1,13/05/2012,5.81
x1,14/05/2012,2.43
x1,15/05/2012,3.74
x1,16/05/2012,21.47
x1,17/05/2012,36.83
x1,18/05/2012,12.85
x1,19/05/2012,22.46
x1,20/05/2012,1.25
x1,21/05/2012,6.19
x1,22/05/2012,7.24
x1,23/05/2012,0.13
x1,24/05/2012,5.17
x1,25/05/2012,7.16
x1,26/05/2012,4.14
x1,27/05/2012,27.55
x1,28/05/2012,34.34
x1,29/05/2012,15.02
x1,30/05/2012,24.04
x1,31/05/2012,50.24
x1,01/06/2012,4.28
x1,02/06/2012,10.88
x1,03/06/2012,7.79
x1,04/06/2012,26.47
x1,05/06/2012,1.7
x1,06/06/2012,17.84
x1,07/06/2012,30.42
x1,08/06/2012,24.91
x1,09/06/2012,24.62
x1,10/06/2012,32.59
x1,11/06/2012,11.88
x1,12/06/2012,31.13
x1,13/06/2012,2.08
x1,14/06/2012,31.51
x1,15/06/2012,3.76
x1,16/06/2012,13.55
x1,17/06/2012,13.84
x1,18/06/2012,42.85
x1,19/06/2012,29.56
x1,20/06/2012,25.34
x1,21/06/2012,32.96
x1,22/06/2012,50.44
x1,23/06/2012,49.96
x1,24/06/2012,22.72
x1,25/06/2012,14.97
x1,26/06/2012,14.89
x1,27/06/2012,40.32
x1,28/06/2012,27
x1,29/06/2012,16.98
x1,30/06/2012,17.16
x1,01/07/2012,39.41
x1,02/07/2012,24.74
x1,03/07/2012,25.82
x1,04/07/2012,16.7
x1,05/07/2012,14.96
x1,06/07/2012,25.18
x1,07/07/2012,15.99
x1,08/07/2012,24.62
x1,09/07/2012,29.21
x1,10/07/2012,25.1
x1,11/07/2012,37.64
x1,12/07/2012,26.28
x1,13/07/2012,15.88
x1,14/07/2012,25.17
x1,15/07/2012,12.6
x1,16/07/2012,24.88
x1,17/07/2012,32.37
x1,18/07/2012,13.19
x1,19/07/2012,11.23
x1,20/07/2012,5.22
x1,21/07/2012,14.66
x1,22/07/2012,23.8
x1,23/07/2012,30.36
x1,24/07/2012,7.52
x1,25/07/2012,9.61
x1,26/07/2012,4.35
x1,27/07/2012,12.33
x1,28/07/2012,35.09
x1,29/07/2012,10.31
x1,30/07/2012,7.31
x1,31/07/2012,73.1
x1,01/08/2012,20.92
x1,02/08/2012,3.97
x1,03/08/2012,16.17
x1,04/08/2012,21.41
x1,05/08/2012,34.91
x1,06/08/2012,12.14
x1,07/08/2012,8.27
x1,08/08/2012,19.65
x1,09/08/2012,35.3
x1,10/08/2012,52.46
x1,11/08/2012,80.43
x1,12/08/2012,60.33
x1,13/08/2012,67.5
x1,14/08/2012,37.95
x1,15/08/2012,36.52
x1,16/08/2012,59.39
x1,17/08/2012,42.74
x1,18/08/2012,41.75
x1,19/08/2012,45.24
x1,20/08/2012,61.95
x1,21/08/2012,59.1
x1,22/08/2012,68.75
x1,23/08/2012,80.96
x1,24/08/2012,101.14
x1,25/08/2012,56.9
x1,26/08/2012,61.19
x1,27/08/2012,52.8
x1,28/08/2012,70.17
x1,29/08/2012,92.44
x1,30/08/2012,61.84
x1,31/08/2012,21.67
x1,01/09/2012,73.38
x1,02/09/2012,42.52
x1,03/09/2012,61.15
x1,04/09/2012,56.58
x1,05/09/2012,34.67
x1,06/09/2012,48.01
x1,07/09/2012,54.04
x1,08/09/2012,44.11
x1,09/09/2012,53.3
x1,10/09/2012,90.3
x1,11/09/2012,63.58
x1,12/09/2012,36.19
x1,13/09/2012,36.54
x1,14/09/2012,40.1
x1,15/09/2012,31.01
x1,16/09/2012,34.82
x1,17/09/2012,65.87
x1,18/09/2012,51.73
x1,19/09/2012,103.41
x1,20/09/2012,80.99
x1,21/09/2012,67.18
x1,22/09/2012,108.35
x1,23/09/2012,144.05
x1,24/09/2012,129.26
x1,25/09/2012,106.64
x1,26/09/2012,90.24
x1,27/09/2012,86.19
x1,28/09/2012,52.47
x1,29/09/2012,67.35
x1,30/09/2012,52.74
x1,01/10/2012,66.35
x1,02/10/2012,69.11
x1,03/10/2012,185.76
x1,04/10/2012,102.9
x1,05/10/2012,99.32
x1,06/10/2012,85.35
x1,07/10/2012,95.35
x1,08/10/2012,85.34
x1,09/10/2012,104.24
x1,10/10/2012,67.62
x1,11/10/2012,77.88
x1,12/10/2012,54.72
x1,13/10/2012,64.21
x1,14/10/2012,46.85
x1,15/10/2012,40.83
x1,16/10/2012,37.08
x1,17/10/2012,35.36
x1,18/10/2012,11.68
x1,19/10/2012,41.04
x1,20/10/2012,47.5
x1,21/10/2012,43.79
x1,22/10/2012,7.38
x1,23/10/2012,21.7
x1,24/10/2012,47.31
x1,25/10/2012,30.26
x1,26/10/2012,36.88
x1,27/10/2012,26.79
x1,28/10/2012,23.51
x1,29/10/2012,24.86
x1,30/10/2012,7.25
x1,31/10/2012,25.95
x1,01/11/2012,32.14
x1,02/11/2012,21.2
x1,03/11/2012,21.94
x1,04/11/2012,24.1
x1,05/11/2012,9.17
x1,06/11/2012,9.35
x1,07/11/2012,15.47
x1,08/11/2012,17.48
x1,09/11/2012,18.89
x1,10/11/2012,21.14
x1,11/11/2012,9.69
x1,12/11/2012,23.75
x1,13/11/2012,20.16
x1,14/11/2012,10.69
x1,15/11/2012,1.94
x1,16/11/2012,30.02
x1,17/11/2012,7.24
x1,18/11/2012,23.59
x1,19/11/2012,7.38
x1,20/11/2012,0.98
x1,21/11/2012,1.94
x1,22/11/2012,11.15
x1,23/11/2012,1.07
x1,24/11/2012,23.02
x1,25/11/2012,22.87
x1,26/11/2012,9.06
x1,27/11/2012,2.72
x1,28/11/2012,13.39
x1,29/11/2012,13.3
x1,30/11/2012,13.6
x1,01/12/2012,9.9
x1,02/12/2012,11.41
x1,03/12/2012,15.56
x1,04/12/2012,15.96
x1,05/12/2012,15.93
x1,06/12/2012,13.61
x1,07/12/2012,11.23
x1,08/12/2012,6.29
x1,09/12/2012,5.44
x1,10/12/2012,4.94
x1,11/12/2012,4.49
x1,12/12/2012,3.55
x1,13/12/2012,3.36
x1,14/12/2012,14.47
x1,15/12/2012,11.98
x1,16/12/2012,6.18
x1,17/12/2012,10.53
x1,18/12/2012,10.29
x1,19/12/2012,13
x1,20/12/2012,13.48
x1,21/12/2012,5.24
x1,22/12/2012,3.66
x1,23/12/2012,3.31
x1,24/12/2012,7.75
x1,25/12/2012,4.27
x1,26/12/2012,3.87
x1,27/12/2012,9.33
x1,28/12/2012,5.42
x1,29/12/2012,1.43
x1,30/12/2012,6.45
x1,31/12/2012,1.72
x1,01/01/2013,1.76
x1,02/01/2013,3.78
x1,03/01/2013,1.51
x1,04/01/2013,8.26
x1,05/01/2013,14.39
x1,06/01/2013,6.26
x1,07/01/2013,3.86
x1,08/01/2013,6.92
x1,09/01/2013,12.02
x1,10/01/2013,7.67
x1,11/01/2013,-2.26
x1,12/01/2013,11.7
x1,13/01/2013,13.63
x1,14/01/2013,-0.55
x1,15/01/2013,5.3
x1,16/01/2013,17.39
x1,17/01/2013,7.7
x1,18/01/2013,2.04
x1,19/01/2013,0.84
x1,20/01/2013,5.73
x1,21/01/2013,5.38
x1,22/01/2013,1.63
x1,23/01/2013,6.44
x1,24/01/2013,7.07
x1,25/01/2013,4.53
x1,26/01/2013,12.23
x1,27/01/2013,5.89
x1,28/01/2013,5.97
x1,29/01/2013,1.81
x1,30/01/2013,20.26
x1,31/01/2013,12.77
x1,01/02/2013,7.71
x1,02/02/2013,7.16
x1,03/02/2013,7.41
x1,04/02/2013,5.53
x1,05/02/2013,3.35
x1,06/02/2013,7.35
x1,07/02/2013,1.1
x1,08/02/2013,19.69
x1,09/02/2013,3.8
x1,10/02/2013,11.44
x1,11/02/2013,-4.71
x1,12/02/2013,-10.81
x1,13/02/2013,8.42
x1,14/02/2013,18.78
x1,15/02/2013,4.52
x1,16/02/2013,5.69
x1,17/02/2013,5.15
x1,18/02/2013,-2.41
x1,19/02/2013,-8.02
x1,20/02/2013,2.84
x1,21/02/2013,5.59
x1,22/02/2013,11.16
x1,23/02/2013,15.16
x1,24/02/2013,4.38
x1,25/02/2013,-2.7
x1,26/02/2013,10.61
x1,27/02/2013,-14.56
x1,28/02/2013,30.29
x1,01/03/2013,3.95
x1,02/03/2013,2.46
x1,03/03/2013,1.48
x1,04/03/2013,1.59
x1,05/03/2013,4.07
x1,06/03/2013,3.69
x1,07/03/2013,5.51
x1,08/03/2013,4.14
x1,09/03/2013,4.19
x1,10/03/2013,1.88
x1,11/03/2013,3.02
x1,12/03/2013,5.49
x1,13/03/2013,6.49
x1,14/03/2013,6.19
x1,15/03/2013,4.55
x1,16/03/2013,2.47
x1,17/03/2013,1.67
x1,18/03/2013,3.6
x1,19/03/2013,2.92
x1,20/03/2013,4.67
x1,21/03/2013,5.91
x1,22/03/2013,4.7
x1,23/03/2013,2.69
x1,24/03/2013,4.96
x1,25/03/2013,6.32
x1,26/03/2013,7.29
x1,27/03/2013,2.22
x1,28/03/2013,3.36
x1,29/03/2013,1.95
x1,30/03/2013,2.01
x1,31/03/2013,3.24
x1,01/04/2013,3.28
x1,02/04/2013,11.23
x1,03/04/2013,2.91
x1,04/04/2013,4.84
x1,05/04/2013,3.43
x1,06/04/2013,2.14
x1,07/04/2013,1.03
x1,08/04/2013,1.58
x1,09/04/2013,3.36
x1,10/04/2013,1.87
x1,11/04/2013,1.24
x1,12/04/2013,3.86
x1,13/04/2013,3.15
x1,14/04/2013,4.88
x1,15/04/2013,1.53
x1,16/04/2013,2.56
x1,17/04/2013,1.54
x1,18/04/2013,4.33
x1,19/04/2013,2.25
x1,20/04/2013,4.66
x1,21/04/2013,2.63
x1,22/04/2013,2.83
x1,23/04/2013,1.42
x1,24/04/2013,2.46
x1,25/04/2013,3.49
x1,26/04/2013,2.22
x1,27/04/2013,3.28
x1,28/04/2013,4.27
x1,29/04/2013,4
x1,30/04/2013,0.22
x1,01/05/2013,1.03
x1,02/05/2013,1.01
x1,03/05/2013,3
x1,04/05/2013,2.33
x1,05/05/2013,2.95
x1,06/05/2013,0.73
x1,07/05/2013,2.5
x1,08/05/2013,2.45
x1,09/05/2013,0.88
x1,10/05/2013,4.02
x1,11/05/2013,1.63
x1,12/05/2013,2.22
x1,13/05/2013,4.63
x1,14/05/2013,2.54
x1,15/05/2013,0.85
x1,16/05/2013,2.58
x1,17/05/2013,2.66
x1,18/05/2013,5.08
x1,19/05/2013,3.59
x1,20/05/2013,0.38
x1,21/05/2013,1.55
x1,22/05/2013,4.88
x1,23/05/2013,3.24
x1,24/05/2013,4.88
x1,25/05/2013,2.93
x1,26/05/2013,2.6
x1,27/05/2013,3.47
x1,28/05/2013,1.79
x1,29/05/2013,25.58
x1,30/05/2013,51.39
x1,31/05/2013,24.98
x1,01/06/2013,14.49
x1,02/06/2013,18.24
x1,03/06/2013,41.13
x1,04/06/2013,20.25
x1,05/06/2013,50.07
x1,06/06/2013,46.57
x1,07/06/2013,34.79
x1,08/06/2013,42.79
x1,09/06/2013,42.95
x1,10/06/2013,43.56
x1,11/06/2013,33.35
x1,12/06/2013,26.26
x1,13/06/2013,17.8
x1,14/06/2013,12.21
x1,15/06/2013,15.32
x1,16/06/2013,20.44
x1,17/06/2013,11.61
x1,18/06/2013,13.85
x1,19/06/2013,42.78
x1,20/06/2013,53.92
x1,21/06/2013,33.47
x1,22/06/2013,56.49
x1,23/06/2013,24.8
x1,24/06/2013,70.22
x1,25/06/2013,24.71
x1,26/06/2013,34.62
x1,27/06/2013,25
x1,28/06/2013,41
x1,29/06/2013,40.97
x1,30/06/2013,39.02
x1,01/07/2013,49.05
x1,02/07/2013,55.4
x1,03/07/2013,104.47
x1,04/07/2013,170.49
x1,05/07/2013,89.58
x1,06/07/2013,87.33
x1,07/07/2013,57.25
x1,08/07/2013,67.58
x1,09/07/2013,34.53
x1,10/07/2013,41.81
x1,11/07/2013,40.91
x1,12/07/2013,37.72
x1,13/07/2013,31.13
x1,14/07/2013,71.61
x1,15/07/2013,62.98
x1,16/07/2013,54.02
x1,17/07/2013,27.29
x1,18/07/2013,40.9
x1,19/07/2013,29.79
x1,20/07/2013,56.49
x1,21/07/2013,74.81
x1,22/07/2013,58.05
x1,23/07/2013,49.02
x1,24/07/2013,27.81
x1,25/07/2013,30.13
x1,26/07/2013,41.56
x1,27/07/2013,22.17
x1,28/07/2013,27.34
x1,29/07/2013,22.88
x1,30/07/2013,22.47
x1,31/07/2013,65.05
x1,01/08/2013,21.46
x1,02/08/2013,24.77
x1,03/08/2013,37.7
x1,04/08/2013,39.86
x1,05/08/2013,33.82
x1,06/08/2013,19.49
x1,07/08/2013,22.92
x1,08/08/2013,19.01
x1,09/08/2013,24.82
x1,10/08/2013,23.42
x1,11/08/2013,31.54
x1,12/08/2013,39.51
x1,13/08/2013,32.9
x1,14/08/2013,35.55
x1,15/08/2013,39.19
x1,16/08/2013,55.59
x1,17/08/2013,120.11
x1,18/08/2013,177.08
x1,19/08/2013,97.15
x1,20/08/2013,83.95
x1,21/08/2013,54
x1,22/08/2013,53.07
x1,23/08/2013,53.02
x1,24/08/2013,81.46
x1,25/08/2013,104.67
x1,26/08/2013,95.31
x1,27/08/2013,74.85
x1,28/08/2013,51.23
x1,29/08/2013,60.48
x1,30/08/2013,87.28
x1,31/08/2013,27.04
x1,01/09/2013,153.16
x1,02/09/2013,128.75
x1,03/09/2013,115.91
x1,04/09/2013,74.22
x1,05/09/2013,127.51
x1,06/09/2013,100.12
x1,07/09/2013,107.59
x1,08/09/2013,123.15
x1,09/09/2013,149.97
x1,10/09/2013,228.8
x1,11/09/2013,289.65
x1,12/09/2013,154.37
x1,13/09/2013,157.72
x1,14/09/2013,132.15
x1,15/09/2013,95.81
x1,16/09/2013,95.71
x1,17/09/2013,104.06
x1,18/09/2013,95.33
x1,19/09/2013,78.7
x1,20/09/2013,88.56
x1,21/09/2013,111.34
x1,22/09/2013,48.97
x1,23/09/2013,82.14
x1,24/09/2013,94.28
x1,25/09/2013,80.27
x1,26/09/2013,88.89
x1,27/09/2013,85.02
x1,28/09/2013,59.38
x1,29/09/2013,66.77
x1,30/09/2013,66.15
x1,01/10/2013,62.3
x1,02/10/2013,48.31
x1,03/10/2013,74.39
x1,04/10/2013,77.33
x1,05/10/2013,61.57
x1,06/10/2013,29.36
x1,07/10/2013,98.58
x1,08/10/2013,60.19
x1,09/10/2013,116.43
x1,10/10/2013,138.52
x1,11/10/2013,125.79
x1,12/10/2013,104.16
x1,13/10/2013,64.04
x1,14/10/2013,62.92
x1,15/10/2013,55.48
x1,16/10/2013,50.77
x1,17/10/2013,54.39
x1,18/10/2013,63.64
x1,19/10/2013,61.51
x1,20/10/2013,82.09
x1,21/10/2013,102.02
x1,22/10/2013,102.28
x1,23/10/2013,148.8
x1,24/10/2013,162.11
x1,25/10/2013,130.48
x1,26/10/2013,112.59
x1,27/10/2013,96
x1,28/10/2013,116.13
x1,29/10/2013,82.71
x1,30/10/2013,73.78
x1,31/10/2013,46.98
x1,01/11/2013,60.08
x1,02/11/2013,73.35
x1,03/11/2013,64.95
x1,04/11/2013,74.22
x1,05/11/2013,43.21
x1,06/11/2013,41.67
x1,07/11/2013,45.23
x1,08/11/2013,38.03
x1,09/11/2013,51.54
x1,10/11/2013,46.47
x1,11/11/2013,56.23
x1,12/11/2013,45.4
x1,13/11/2013,43.09
x1,14/11/2013,45.07
x1,15/11/2013,51.26
x1,16/11/2013,56.38
x1,17/11/2013,46.06
x1,18/11/2013,41.23
x1,19/11/2013,38.79
x1,20/11/2013,40.31
x1,21/11/2013,47.02
x1,22/11/2013,31.83
x1,23/11/2013,20.61
x1,24/11/2013,36.05
x1,25/11/2013,32.67
x1,26/11/2013,31.31
x1,27/11/2013,43.8
x1,28/11/2013,31.92
x1,29/11/2013,31.06
x1,30/11/2013,30.76
x1,01/12/2013,31.5
x1,02/12/2013,51.42
x1,03/12/2013,33.61
x1,04/12/2013,30.23
x1,05/12/2013,14.32
x1,06/12/2013,20.33
x1,07/12/2013,3.45
x1,08/12/2013,22.65
x1,09/12/2013,33.31
x1,10/12/2013,16.29
x1,11/12/2013,22.11
x1,12/12/2013,11.36
x1,13/12/2013,27.37
x1,14/12/2013,26.69
x1,15/12/2013,14.16
x1,16/12/2013,30.61
x1,17/12/2013,23.16
x1,18/12/2013,25.24
x1,19/12/2013,18.46
x1,20/12/2013,37.82
x1,21/12/2013,23.58
x1,22/12/2013,15.85
x1,23/12/2013,3.96
x1,24/12/2013,19.64
x1,25/12/2013,36.79
x1,26/12/2013,33.08
x1,27/12/2013,19.22
x1,28/12/2013,24.47
x1,29/12/2013,12.53
x1,30/12/2013,18.97
x1,31/12/2013,0.92
x1,01/01/2014,19.82
x1,02/01/2014,21.98
x1,03/01/2014,7.7
x1,04/01/2014,17.53
x1,05/01/2014,17.76
x1,06/01/2014,28.68
x1,07/01/2014,19.88
x1,08/01/2014,11.97
x1,09/01/2014,0.3
x1,10/01/2014,24.52
x1,11/01/2014,25.92
x1,12/01/2014,7.97
x1,13/01/2014,7.45
x1,14/01/2014,17.85
x1,15/01/2014,30.37
x1,16/01/2014,11.16
x1,17/01/2014,4.81
x1,18/01/2014,6.89
x1,19/01/2014,4.43
x1,20/01/2014,15.83
x1,21/01/2014,12.88
x1,22/01/2014,19.23
x1,23/01/2014,13.88
x1,24/01/2014,7.37
x1,25/01/2014,24.3
x1,26/01/2014,9.99
x1,27/01/2014,6.46
x1,28/01/2014,4.46
x1,29/01/2014,5.77
x1,30/01/2014,8.36
x1,31/01/2014,32.46
x1,01/02/2014,8.39
x1,02/02/2014,12.19
x1,03/02/2014,5.67
x1,04/02/2014,19.3
x1,05/02/2014,11.3
x1,06/02/2014,13.1
x1,07/02/2014,7.94
x1,08/02/2014,8.93
x1,09/02/2014,5.89
x1,10/02/2014,7.63
x1,11/02/2014,10
x1,12/02/2014,10.06
x1,13/02/2014,10.53
x1,14/02/2014,10.2
x1,15/02/2014,9.11
x1,16/02/2014,8.92
x1,17/02/2014,7.09
x1,18/02/2014,6.91
x1,19/02/2014,10.52
x1,20/02/2014,4.82
x1,21/02/2014,5.18
x1,22/02/2014,9.02
x1,23/02/2014,2.09
x1,24/02/2014,7.16
x1,25/02/2014,3.57
x1,26/02/2014,3.45
x1,27/02/2014,-0.22
x1,28/02/2014,8.88
x1,01/03/2014,1.82
x1,02/03/2014,2.04
x1,03/03/2014,4.89
x1,04/03/2014,-46.74
x1,05/03/2014,16.81
x1,06/03/2014,8.22
x1,07/03/2014,11.96
x1,08/03/2014,20.55
x1,09/03/2014,0.25
x1,10/03/2014,9.35
x1,11/03/2014,-3.43
x1,12/03/2014,9.77
x1,13/03/2014,30.35
x1,14/03/2014,-11.34
x1,15/03/2014,11.02
x1,16/03/2014,20.71
x1,17/03/2014,-21.04
x1,18/03/2014,-4.91
x1,19/03/2014,9.61
x1,20/03/2014,22.46
x1,21/03/2014,-15.8
x1,22/03/2014,11.77
x1,23/03/2014,67.95
x1,24/03/2014,4.75
x1,25/03/2014,7.48
x1,26/03/2014,10.04
x1,27/03/2014,7.35
x1,28/03/2014,3.21
x1,29/03/2014,7.26
x1,30/03/2014,9.21
x1,31/03/2014,66.15
x1,01/04/2014,5.44
x1,02/04/2014,1.42
x1,03/04/2014,1.98
x1,04/04/2014,4.09
x1,05/04/2014,5.51
x1,06/04/2014,-2.1
x1,07/04/2014,8.36
x1,08/04/2014,3.2
x1,09/04/2014,5.76
x1,10/04/2014,6.45
x1,11/04/2014,5.44
x1,12/04/2014,4.48
x1,13/04/2014,7.37
x1,14/04/2014,7.25
x1,15/04/2014,6.69
x1,16/04/2014,6.36
x1,17/04/2014,4.84
x1,18/04/2014,4.71
x1,19/04/2014,4.64
x1,20/04/2014,8.14
x1,21/04/2014,1.24
x1,22/04/2014,5.32
x1,23/04/2014,5.11
x1,24/04/2014,5.99
x1,25/04/2014,5.99
x1,26/04/2014,7.29
x1,27/04/2014,5.05
x1,28/04/2014,1.52
x1,29/04/2014,3.11
x1,30/04/2014,7.31
x1,01/05/2014,33.72
x1,02/05/2014,4.2
x1,03/05/2014,11.04
x1,04/05/2014,-2.82
x1,05/05/2014,4.99
x1,06/05/2014,7.89
x1,07/05/2014,4.39
x1,08/05/2014,7.99
x1,09/05/2014,4.98
x1,10/05/2014,19.18
x1,11/05/2014,-10.22
x1,12/05/2014,
x1,13/05/2014,
x1,14/05/2014,
x1,15/05/2014,
x1,16/05/2014,17.4
x1,17/05/2014,10.78
x1,18/05/2014,12.55
x1,19/05/2014,26.4
x1,20/05/2014,8.97
x1,21/05/2014,3.06
x1,22/05/2014,15.14
x1,23/05/2014,25.04
x1,24/05/2014,23.68
x1,25/05/2014,12.44
x1,26/05/2014,21.17
x1,27/05/2014,
x1,28/05/2014,
x1,29/05/2014,34.29
x1,30/05/2014,45.55
x1,31/05/2014,27.21
x1,01/06/2014,68.37
x1,02/06/2014,157.55
x1,03/06/2014,275.59
x1,04/06/2014,154.42
x1,05/06/2014,82.83
x1,06/06/2014,73.06
x1,07/06/2014,64.16
x1,08/06/2014,91.65
x1,09/06/2014,
x1,10/06/2014,
x1,11/06/2014,
x1,12/06/2014,
x1,13/06/2014,
x1,14/06/2014,
x1,15/06/2014,
x1,16/06/2014,67.35
x1,17/06/2014,62.41
x1,18/06/2014,
x1,19/06/2014,
x1,20/06/2014,53.1
x1,21/06/2014,
x1,22/06/2014,
x1,23/06/2014,
x1,24/06/2014,79.02
x1,25/06/2014,64.01
x1,26/06/2014,70.33
x1,27/06/2014,51.23
x1,28/06/2014,
x1,29/06/2014,
x1,30/06/2014,77.79
x1,01/07/2014,51.66
x1,02/07/2014,
x1,03/07/2014,
x1,04/07/2014,
x1,05/07/2014,
x1,06/07/2014,
x1,07/07/2014,
x1,08/07/2014,26.25
x1,09/07/2014,25.51
x1,10/07/2014,20.39
x1,11/07/2014,14.42
x1,12/07/2014,12.43
x1,13/07/2014,17.77
x1,14/07/2014,56.74
x1,15/07/2014,34.05
x1,16/07/2014,46.5
x1,17/07/2014,20.83
x1,18/07/2014,18.2
x1,19/07/2014,12.19
x1,20/07/2014,40.63
x1,21/07/2014,14.78
x1,22/07/2014,16.21
x1,23/07/2014,13.63
x1,24/07/2014,19.86
x1,25/07/2014,16.01
x1,26/07/2014,26.32
x1,27/07/2014,12.36
x1,28/07/2014,9.69
x1,29/07/2014,10.75
x1,30/07/2014,21.63
x1,31/07/2014,17.54
x1,01/08/2014,16.98
x1,02/08/2014,
x1,03/08/2014,
x1,04/08/2014,
x1,05/08/2014,
x1,06/08/2014,7.56
x1,07/08/2014,8.5
x1,08/08/2014,25.41
x1,09/08/2014,
x1,10/08/2014,
x1,11/08/2014,19
x1,12/08/2014,17.77
x1,13/08/2014,37.82
x1,14/08/2014,29.19
x1,15/08/2014,23.56
x1,16/08/2014,
x1,17/08/2014,
x1,18/08/2014,9.91
x1,19/08/2014,16.25
x1,20/08/2014,
x1,21/08/2014,
x1,22/08/2014,15.31
x1,23/08/2014,10.44
x1,24/08/2014,12
x1,25/08/2014,37.93
x1,26/08/2014,37.62
x1,27/08/2014,22.35
x1,28/08/2014,24.65
x1,29/08/2014,
x1,30/08/2014,
x1,31/08/2014,84.28
x1,01/09/2014,70.14
x1,02/09/2014,34.89
x1,03/09/2014,
x1,04/09/2014,
x1,05/09/2014,
x1,06/09/2014,
x1,07/09/2014,
x1,08/09/2014,
x1,09/09/2014,135.86
x1,10/09/2014,105.06
x1,11/09/2014,
x1,12/09/2014,
x1,13/09/2014,109.11
x1,14/09/2014,
x1,15/09/2014,
x1,16/09/2014,
x1,17/09/2014,96.77
x1,18/09/2014,57.51
x1,19/09/2014,61.52
x1,20/09/2014,
x1,21/09/2014,
x1,22/09/2014,
x1,23/09/2014,
x1,24/09/2014,105.17
x1,25/09/2014,187.38
x1,26/09/2014,299.74
x1,27/09/2014,
x1,28/09/2014,
x1,29/09/2014,
x1,30/09/2014,
x1,01/10/2014,
x1,02/10/2014,
x1,03/10/2014,
x1,04/10/2014,
x1,05/10/2014,
x1,06/10/2014,
x1,07/10/2014,
x1,08/10/2014,
x1,09/10/2014,56.33
x1,10/10/2014,50.04
x1,11/10/2014,
x1,12/10/2014,
x1,13/10/2014,39.34
x1,14/10/2014,
x1,15/10/2014,
x1,16/10/2014,
x1,17/10/2014,97.33
x1,18/10/2014,
x1,19/10/2014,
x1,20/10/2014,
x1,21/10/2014,
x1,22/10/2014,61.4
x1,23/10/2014,90.51
x1,24/10/2014,
x1,25/10/2014,
x1,26/10/2014,60.25
x1,27/10/2014,70.07
x1,28/10/2014,47.66
x1,29/10/2014,43.37
x1,30/10/2014,62.8
x1,31/10/2014,46.59
x1,01/11/2014,
x1,02/11/2014,
x1,03/11/2014,
x1,04/11/2014,
x1,05/11/2014,34.69
x1,06/11/2014,42.57
x1,07/11/2014,29.97
x1,08/11/2014,36.08
x1,09/11/2014,17.71
x1,10/11/2014,42.36
x1,11/11/2014,41.77
x1,12/11/2014,30.74
x1,13/11/2014,14.22
x1,14/11/2014,22.96
x1,15/11/2014,20.83
x1,16/11/2014,35.41
x1,17/11/2014,16.11
x1,18/11/2014,23.54
x1,19/11/2014,29.37
x1,20/11/2014,18.3
x1,21/11/2014,
x1,22/11/2014,
x1,23/11/2014,
x1,24/11/2014,34.98
x1,25/11/2014,13.43
x1,26/11/2014,33.33
x1,27/11/2014,15.43
x1,28/11/2014,20.1
x1,29/11/2014,28.02
x1,30/11/2014,18.92
x1,01/12/2014,
x1,02/12/2014,
x1,03/12/2014,23.43
x1,04/12/2014,16.66
x1,05/12/2014,32.31
x1,06/12/2014,7.38
x1,07/12/2014,17.77
x1,08/12/2014,19.78
x1,09/12/2014,18.77
x1,10/12/2014,17.22
x1,11/12/2014,23.29
x1,12/12/2014,0.66
x1,13/12/2014,13.48
x1,14/12/2014,19.12
x1,15/12/2014,28.92
x1,16/12/2014,52.73
x1,17/12/2014,19.37
x1,18/12/2014,14.05
x1,19/12/2014,9.04
x1,20/12/2014,23.56
x1,21/12/2014,14.74
x1,22/12/2014,12.12
x1,23/12/2014,8.68
x1,24/12/2014,2.29
x1,25/12/2014,7.35
x1,26/12/2014,13.07
x1,27/12/2014,13.16
x1,28/12/2014,8.5
x1,29/12/2014,11.03
x1,30/12/2014,21.33
x1,31/12/2014,4.13
x2,01/01/2006,9.22
x2,02/01/2006,-13.57
x2,03/01/2006,5.95
x2,04/01/2006,3.26
x2,05/01/2006,7.34
x2,06/01/2006,4.76
x2,07/01/2006,4.04
x2,08/01/2006,5
x2,09/01/2006,-4.86
x2,10/01/2006,2.05
x2,11/01/2006,5.16
x2,12/01/2006,3.87
x2,13/01/2006,-0.9
x2,14/01/2006,4.47
x2,15/01/2006,7.29
x2,16/01/2006,-1.3
x2,17/01/2006,3.38
x2,18/01/2006,3.87
x2,19/01/2006,3.15
x2,20/01/2006,4.7
x2,21/01/2006,4.95
x2,22/01/2006,1.03
x2,23/01/2006,-2.81
x2,24/01/2006,1.72
x2,25/01/2006,6.42
x2,26/01/2006,14.27
x2,27/01/2006,2.69
x2,28/01/2006,2.92
x2,29/01/2006,2.38
x2,30/01/2006,-7.11
x2,31/01/2006,1.2
x2,01/02/2006,1.14
x2,02/02/2006,0
x2,03/02/2006,-0.65
x2,04/02/2006,3.39
x2,05/02/2006,9.05
